horodatage_detection_utc,latitude,longitude,puissance_frp_megawatts,satellite,jour_nuit
2026-07-26T01:49:00.000Z,44.77529,-0.95518,2.48,N20,N
2026-07-26T01:49:00.000Z,44.77584,-1.11741,9.71,N20,N
2026-07-26T01:49:00.000Z,44.7759,-1.21442,1.96,N20,N
2026-07-26T01:49:00.000Z,44.77598,-0.96099,1.35,N20,N
2026-07-26T01:49:00.000Z,44.77612,-0.9311,4.55,N20,N
2026-07-26T01:49:00.000Z,44.77659,-1.22038,1.96,N20,N
2026-07-26T01:49:00.000Z,44.77667,-0.9668,1.35,N20,N
2026-07-26T01:49:00.000Z,44.77681,-0.93691,5.83,N20,N
2026-07-26T01:49:00.000Z,44.77701,-1.15957,1.13,N20,N
2026-07-26T01:49:00.000Z,44.77748,-1.19582,1.85,N20,N
2026-07-26T01:49:00.000Z,44.7775,-0.94273,5.83,N20,N
2026-07-26T01:49:00.000Z,44.77807,-1.10478,1.53,N20,N
2026-07-26T01:49:00.000Z,44.77816,-1.20172,1.89,N20,N
2026-07-26T01:49:00.000Z,44.77819,-0.94853,2.48,N20,N
2026-07-26T01:49:00.000Z,44.77876,-1.11067,1.53,N20,N
2026-07-26T01:49:00.000Z,44.77945,-1.11656,7.66,N20,N
2026-07-26T01:49:00.000Z,44.77953,-1.21358,1.96,N20,N
2026-07-26T01:49:00.000Z,44.7797,-0.93025,3.65,N20,N
2026-07-26T01:49:00.000Z,44.78013,-1.12245,7.66,N20,N
2026-07-26T01:49:00.000Z,44.78039,-0.93606,16.17,N20,N
2026-07-26T01:49:00.000Z,44.7809,-1.22549,1.54,N20,N
2026-07-26T01:49:00.000Z,44.78108,-0.94188,16.17,N20,N
2026-07-26T01:49:00.000Z,44.78232,-0.98343,1.62,N20,N
2026-07-26T01:49:00.000Z,44.78315,-0.9593,1.92,N20,N
2026-07-26T01:49:00.000Z,44.79019,-0.98757,2.5,N20,N
2026-07-26T01:49:00.000Z,44.79737,-0.98588,2.65,N20,N
2026-07-26T01:49:00.000Z,44.79971,-1.09972,13.55,N20,N
2026-07-26T01:49:00.000Z,44.80096,-0.98502,1.63,N20,N
2026-07-26T01:49:00.000Z,44.80264,-1.22044,0.7,N20,N
2026-07-26T01:49:00.000Z,44.80332,-1.09887,13.55,N20,N
2026-07-26T01:49:00.000Z,44.80455,-0.98418,1.63,N20,N
2026-07-26T01:49:00.000Z,44.80524,-0.99001,1.1,N20,N
2026-07-26T01:49:00.000Z,44.80623,-1.09214,19.67,N20,N
2026-07-26T01:49:00.000Z,44.80626,-1.2196,0.72,N20,N
2026-07-26T01:49:00.000Z,44.80693,-1.09803,13.03,N20,N
2026-07-26T01:49:00.000Z,44.80988,-1.21875,0.72,N20,N
2026-07-26T01:49:00.000Z,44.81281,-1.21194,1.62,N20,N
2026-07-26T01:49:00.000Z,44.81351,-1.21792,0.81,N20,N
2026-07-26T01:49:00.000Z,44.81575,-1.20518,1.62,N20,N
2026-07-26T01:49:00.000Z,44.81799,-1.19246,0.97,N20,N
2026-07-26T01:49:00.000Z,44.82161,-1.19162,0.97,N20,N
2026-07-26T01:49:00.000Z,44.82384,-1.17898,0.55,N20,N
2026-07-26T01:49:00.000Z,44.829,-1.15955,1.46,N20,N
2026-07-26T01:49:00.000Z,44.82969,-1.16544,1.42,N20,N
2026-07-26T01:49:00.000Z,44.83625,-0.9408,2.38,N20,N
2026-07-26T01:49:00.000Z,44.83722,-0.93923,2.93,N20,N
2026-07-26T01:49:00.000Z,44.84081,-0.93839,2.93,N20,N
2026-07-26T01:49:00.000Z,44.8413,-0.97422,2.87,N20,N
2026-07-26T01:49:00.000Z,44.84149,-0.94421,2.93,N20,N
2026-07-26T01:49:00.000Z,44.84187,-0.98741,2.86,N20,N
2026-07-26T01:49:00.000Z,44.84198,-0.98006,2.87,N20,N
2026-07-26T01:49:00.000Z,44.84266,-0.98591,3.69,N20,N
2026-07-26T01:49:00.000Z,44.84421,-0.96753,4.69,N20,N
2026-07-26T01:49:00.000Z,44.8444,-0.93755,2.16,N20,N
2026-07-26T01:49:00.000Z,44.84489,-0.97337,2.87,N20,N
2026-07-26T01:49:00.000Z,44.84508,-0.94336,2.16,N20,N
2026-07-26T01:49:00.000Z,44.84557,-0.97921,2.87,N20,N
2026-07-26T01:49:00.000Z,44.84576,-0.94918,1.56,N20,N
2026-07-26T01:49:00.000Z,44.84625,-0.98505,3.69,N20,N
2026-07-26T01:49:00.000Z,44.84644,-0.955,1.56,N20,N
2026-07-26T01:49:00.000Z,44.84781,-0.96668,5.18,N20,N
2026-07-26T01:49:00.000Z,44.84848,-0.97252,2.9,N20,N
2026-07-26T01:49:00.000Z,44.84867,-0.94251,2.16,N20,N
2026-07-26T01:49:00.000Z,44.84916,-0.97836,2.9,N20,N
2026-07-26T01:49:00.000Z,44.84984,-0.9842,2.88,N20,N
2026-07-26T01:49:00.000Z,44.85003,-0.95416,1.56,N20,N
2026-07-26T01:49:00.000Z,44.85071,-0.95999,5.18,N20,N
2026-07-26T01:49:00.000Z,44.85101,-1.02602,4.02,N20,N
2026-07-26T01:49:00.000Z,44.85139,-0.96582,5.18,N20,N
2026-07-26T01:49:00.000Z,44.85169,-1.03191,1.05,N20,N
2026-07-26T01:49:00.000Z,44.85207,-0.97167,2.9,N20,N
2026-07-26T01:49:00.000Z,44.85276,-0.97751,2.9,N20,N
2026-07-26T01:49:00.000Z,44.85294,-0.94749,7.72,N20,N
2026-07-26T01:49:00.000Z,44.85344,-0.98335,2.88,N20,N
2026-07-26T01:49:00.000Z,44.85361,-0.95331,7.72,N20,N
2026-07-26T01:49:00.000Z,44.85392,-1.01931,1.52,N20,N
2026-07-26T01:49:00.000Z,44.8543,-0.95914,2.53,N20,N
2026-07-26T01:49:00.000Z,44.85498,-0.96498,2.53,N20,N
2026-07-26T01:49:00.000Z,44.85566,-0.97082,10.52,N20,N
2026-07-26T01:49:00.000Z,44.85635,-0.97666,10.52,N20,N
2026-07-26T01:49:00.000Z,44.85703,-0.98251,1.08,N20,N
2026-07-26T01:49:00.000Z,44.8572,-0.95247,7.72,N20,N
2026-07-26T01:49:00.000Z,44.85789,-0.9583,2.53,N20,N
2026-07-26T01:49:00.000Z,44.85857,-0.96413,2.53,N20,N
2026-07-26T01:49:00.000Z,44.85943,-0.93998,2.25,N20,N
2026-07-26T01:49:00.000Z,44.86079,-0.95163,7.21,N20,N
2026-07-26T01:49:00.000Z,44.86097,-0.92168,1.87,N20,N
2026-07-26T01:49:00.000Z,44.86644,-0.96828,4.22,N20,N
2026-07-26T01:49:00.000Z,44.86707,-1.10086,3.76,N20,N
2026-07-26T01:49:00.000Z,44.86866,-0.95578,2.35,N20,N
2026-07-26T01:49:00.000Z,44.86935,-0.96161,2.35,N20,N
2026-07-26T01:49:00.000Z,44.87003,-0.96745,6.44,N20,N
2026-07-26T01:49:00.000Z,44.87362,-0.9666,6.44,N20,N
2026-07-26T01:49:00.000Z,44.87431,-0.97244,6.44,N20,N
2026-07-26T01:49:00.000Z,44.875,-0.97829,15.57,N20,N
2026-07-26T01:49:00.000Z,44.87592,-1.17784,2.61,N20,N
2026-07-26T01:49:00.000Z,44.87722,-0.96576,3.09,N20,N
2026-07-26T01:49:00.000Z,44.8779,-0.97159,3.09,N20,N
2026-07-26T01:49:00.000Z,44.87859,-0.97744,15.63,N20,N
2026-07-26T01:49:00.000Z,44.88041,-0.89913,4.38,N20,N
2026-07-26T01:49:00.000Z,44.88149,-0.97075,3.09,N20,N
2026-07-26T01:49:00.000Z,44.88218,-0.97659,15.63,N20,N
2026-07-26T01:49:00.000Z,44.88248,-1.17022,2.73,N20,N
2026-07-26T01:49:00.000Z,44.88287,-0.98244,15.63,N20,N
2026-07-26T01:49:00.000Z,44.88302,-0.95238,2.08,N20,N
2026-07-26T01:49:00.000Z,44.88356,-0.98829,4.72,N20,N
2026-07-26T01:49:00.000Z,44.88371,-0.95822,2.08,N20,N
2026-07-26T01:49:00.000Z,44.88399,-0.89828,1.87,N20,N
2026-07-26T01:49:00.000Z,44.88494,-1.00001,7.26,N20,N
2026-07-26T01:49:00.000Z,44.88563,-1.00588,7.26,N20,N
2026-07-26T01:49:00.000Z,44.88593,-0.9457,2.37,N20,N
2026-07-26T01:49:00.000Z,44.88619,-0.88584,3.45,N20,N
2026-07-26T01:49:00.000Z,44.88649,-1.10848,1.78,N20,N
2026-07-26T01:49:00.000Z,44.88688,-0.89163,1.87,N20,N
2026-07-26T01:49:00.000Z,44.88715,-0.98745,2.74,N20,N
2026-07-26T01:49:00.000Z,44.88853,-0.99917,17.89,N20,N
2026-07-26T01:49:00.000Z,44.88882,-0.93902,1.36,N20,N
2026-07-26T01:49:00.000Z,44.88922,-1.00504,17.89,N20,N
2026-07-26T01:49:00.000Z,44.88951,-0.94486,1.36,N20,N
2026-07-26T01:49:00.000Z,44.8901,-1.10764,1.78,N20,N
2026-07-26T01:49:00.000Z,44.89241,-0.93818,1.36,N20,N
2026-07-26T01:49:00.000Z,44.89282,-1.00419,17.89,N20,N
2026-07-26T01:49:00.000Z,44.90236,-0.95984,3.84,N20,N
2026-07-26T01:49:00.000Z,44.90305,-0.96569,3.84,N20,N
2026-07-26T01:49:00.000Z,44.90317,-0.93563,2.02,N20,N
2026-07-26T01:49:00.000Z,44.90387,-0.94147,2.02,N20,N
2026-07-26T01:49:00.000Z,44.90525,-0.95315,2.62,N20,N
2026-07-26T01:49:00.000Z,44.90537,-0.92313,2.29,N20,N
2026-07-26T01:49:00.000Z,44.90595,-0.95899,0.54,N20,N
2026-07-26T01:49:00.000Z,44.90606,-0.92896,2.29,N20,N
2026-07-26T01:49:00.000Z,44.90676,-0.93479,2.02,N20,N
2026-07-26T01:49:00.000Z,44.90895,-0.92229,1.54,N20,N
2026-07-26T01:49:00.000Z,44.90965,-0.92811,1.54,N20,N
2026-07-26T01:49:00.000Z,44.91035,-0.93394,3.75,N20,N
2026-07-26T01:49:00.000Z,44.91105,-0.93978,3.75,N20,N
2026-07-26T01:49:00.000Z,44.91393,-0.93309,3.75,N20,N
2026-07-26T01:49:00.000Z,44.91463,-0.93893,3.75,N20,N
2026-07-26T01:49:00.000Z,44.9245,-0.99071,4.35,N20,N
2026-07-26T01:49:00.000Z,44.93169,-0.98902,3.36,N20,N
2026-07-26T01:49:00.000Z,44.93344,-1.09754,4.27,N20,N
2026-07-26T01:49:00.000Z,44.93414,-1.10345,4.27,N20,N
2026-07-26T01:49:00.000Z,44.93636,-1.09078,1.5,N20,N
2026-07-26T01:49:00.000Z,44.93706,-1.09669,3.52,N20,N
2026-07-26T01:49:00.000Z,44.93748,-0.97562,1.12,N20,N
2026-07-26T01:49:00.000Z,44.93927,-1.08403,1.5,N20,N
2026-07-26T01:49:00.000Z,44.93997,-1.08994,1.5,N20,N
2026-07-26T01:49:00.000Z,44.94439,-1.06463,3.67,N20,N
2026-07-26T01:49:00.000Z,44.9473,-1.0579,6.02,N20,N
2026-07-26T01:49:00.000Z,44.948,-1.0638,6.02,N20,N
2026-07-26T01:49:00.000Z,44.9509,-1.05706,6.02,N20,N
2026-07-26T01:49:00.000Z,44.95119,-1.05632,6.95,N20,N
2026-07-26T01:49:00.000Z,44.95187,-1.06223,3.47,N20,N
2026-07-26T01:49:00.000Z,44.95344,-1.04367,1.73,N20,N
2026-07-26T01:49:00.000Z,44.95671,-1.04358,7.32,N20,N
2026-07-26T01:49:00.000Z,44.95704,-1.04283,3.22,N20,N
2026-07-26T01:49:00.000Z,44.95861,-1.02429,1.95,N20,N
2026-07-26T01:49:00.000Z,44.95929,-1.03018,1.95,N20,N
2026-07-26T01:49:00.000Z,44.95997,-1.03608,3.22,N20,N
2026-07-26T01:49:00.000Z,44.96104,-0.98143,1.09,N20,N
2026-07-26T01:49:00.000Z,44.96153,-1.01756,1.44,N20,N
2026-07-26T01:49:00.000Z,44.96221,-1.02345,2.7,N20,N
2026-07-26T01:49:00.000Z,44.96289,-1.02934,2.7,N20,N
2026-07-26T01:49:00.000Z,44.96445,-1.01083,1.44,N20,N
2026-07-26T01:49:00.000Z,44.96463,-0.98058,1.7,N20,N
2026-07-26T01:49:00.000Z,44.96669,-0.99821,2.2,N20,N
2026-07-26T01:49:00.000Z,44.96737,-1.00409,2.2,N20,N
2026-07-26T01:49:00.000Z,44.9696,-0.99149,2.73,N20,N
2026-07-26T01:49:00.000Z,44.97029,-0.99736,2.2,N20,N
2026-07-26T01:49:00.000Z,44.97097,-1.00324,2.2,N20,N
2026-07-26T01:49:00.000Z,44.9732,-0.99064,2.13,N20,N
2026-07-26T01:52:00.000Z,44.38314,-1.10376,2.63,N20,N
2026-07-26T02:36:00.000Z,43.84389,-1.37599,1.24,N21,N
2026-07-26T02:36:00.000Z,44.329,-0.19164,1.49,N21,N
2026-07-26T02:36:00.000Z,44.36775,-1.09165,1.53,N21,N
2026-07-26T02:36:00.000Z,44.37503,-1.12308,1.38,N21,N
